telemetry_id,timestamp,equipment_id,model,longitude,engine_status,engine_hours,operating_hours,utilization_pct,maintenance_status,rental_id,vendor_name,checkout_datetime,expected_return_datetime,fuel_efficiency_liters_per_operating_hour,anomaly_injected,checkin_datetime,rental_status_generated
T0000893,2026-02-10 13:58:00,EQX0003,Komatsu WA380,77.750428,Off,2.25,0.53,23.76,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,23.20754716981132,False,2026-09-01 10:27:27.749257420,late
T0000894,2026-02-11 10:28:00,EQX0003,Komatsu WA380,77.751021,Off,2.79,1.62,58.11,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.85185185185185,False,2026-09-01 10:27:27.749257420,late
T0000895,2026-02-12 07:55:00,EQX0003,Komatsu WA380,77.751201,Running,3.36,2.77,82.46,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.03610108303249,False,2026-09-01 10:27:27.749257420,late
T0000896,2026-02-13 13:46:00,EQX0003,Komatsu WA380,77.750812,Off,2.36,1.63,68.98,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.55828220858896,False,2026-09-01 10:27:27.749257420,late
T0000897,2026-02-14 09:01:00,EQX0003,Komatsu WA380,77.750157,Off,4.18,1.41,33.75,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.539007092198585,False,2026-09-01 10:27:27.749257420,late
T0000898,2026-02-15 11:44:00,EQX0003,Komatsu WA380,77.747667,Off,2.33,1.63,70.01,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.282208588957058,False,2026-09-01 10:27:27.749257420,late
T0000899,2026-02-16 10:26:00,EQX0003,Komatsu WA380,77.751146,Running,8.55,5.29,61.86,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.19092627599244,False,2026-09-01 10:27:27.749257420,late
T0000900,2026-02-17 19:29:00,EQX0003,Komatsu WA380,77.751401,Off,3.17,1.19,37.52,Service Due,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,25.58823529411765,False,2026-09-01 10:27:27.749257420,late
T0000901,2026-02-18 16:01:00,EQX0003,Komatsu WA380,77.746788,Running,6.41,4.38,68.39,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.221461187214611,False,2026-09-01 10:27:27.749257420,late
T0000902,2026-02-19 08:26:00,EQX0003,Komatsu WA380,77.74694,Running,9.72,8.69,89.43,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.903337169159954,False,2026-09-01 10:27:27.749257420,late
T0000903,2026-02-20 16:59:00,EQX0003,Komatsu WA380,77.751819,Off,3.44,1.22,35.57,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.270491803278688,False,2026-09-01 10:27:27.749257420,late
T0000904,2026-02-21 16:45:00,EQX0003,Komatsu WA380,77.756708,Off,2.7,0.77,28.46,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.584415584415584,False,2026-09-01 10:27:27.749257420,late
T0000905,2026-02-22 08:44:00,EQX0003,Komatsu WA380,77.754915,Running,8.95,7.08,79.11,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.16242937853108,False,2026-09-01 10:27:27.749257420,late
T0000906,2026-02-23 07:07:00,EQX0003,Komatsu WA380,77.75035,Running,5.44,3.6,66.21,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.67222222222222,False,2026-09-01 10:27:27.749257420,late
T0000907,2026-02-24 09:58:00,EQX0003,Komatsu WA380,77.753634,Running,8.05,4.53,56.22,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.055187637969096,False,2026-09-01 10:27:27.749257420,late
T0000908,2026-02-25 19:05:00,EQX0003,Komatsu WA380,77.749458,Running,8.22,5.56,67.68,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.820143884892088,False,2026-09-01 10:27:27.749257420,late
T0000909,2026-02-26 16:55:00,EQX0003,Komatsu WA380,77.747262,Running,7.42,6.65,89.63,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.270676691729324,False,2026-09-01 10:27:27.749257420,late
T0000910,2026-02-27 07:58:00,EQX0003,Komatsu WA380,77.744314,Running,11.85,9.68,81.66,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.84194214876033,False,2026-09-01 10:27:27.749257420,late
T0000911,2026-02-28 15:19:00,EQX0003,Komatsu WA380,77.592229,Running,3.21,2.63,81.86,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.623574144486694,False,2026-09-01 10:27:27.749257420,late
T0000912,2026-03-01 14:24:00,EQX0003,Komatsu WA380,77.748239,Running,8.34,6.6,79.19,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.21212121212121,False,2026-09-01 10:27:27.749257420,late
T0000913,2026-03-02 14:05:00,EQX0003,Komatsu WA380,77.751819,Running,10.02,7.25,72.34,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.37655172413793,False,2026-09-01 10:27:27.749257420,late
T0000914,2026-03-03 11:25:00,EQX0003,Komatsu WA380,77.744983,Running,9.41,7.5,79.7,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.530666666666669,False,2026-09-01 10:27:27.749257420,late
T0000915,2026-03-04 14:57:00,EQX0003,Komatsu WA380,77.749555,Off,3.1,0.73,23.74,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,34.31506849315069,False,2026-09-01 10:27:27.749257420,late
T0000916,2026-03-05 09:47:00,EQX0003,Komatsu WA380,77.743059,Running,8.77,6.39,72.81,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.793427230046948,False,2026-09-01 10:27:27.749257420,late
T0000917,2026-03-06 10:59:00,EQX0003,Komatsu WA380,77.750291,Running,5.69,4.51,79.13,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.388026607538803,False,2026-09-01 10:27:27.749257420,late
T0000918,2026-03-07 17:07:00,EQX0003,Komatsu WA380,77.749183,Running,10.03,5.96,59.43,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.501677852349,False,2026-09-01 10:27:27.749257420,late
T0000919,2026-03-08 10:18:00,EQX0003,Komatsu WA380,77.753491,Off,4.67,1.58,33.75,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.253164556962023,False,2026-09-01 10:27:27.749257420,late
T0000920,2026-03-09 09:47:00,EQX0003,Komatsu WA380,77.750329,Running,7.21,3.98,55.11,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,21.42713567839196,False,2026-09-01 10:27:27.749257420,late
T0000921,2026-03-10 08:46:00,EQX0003,Komatsu WA380,77.748776,Running,6.91,5.51,79.78,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.549909255898367,False,2026-09-01 10:27:27.749257420,late
T0000922,2026-03-11 16:14:00,EQX0003,Komatsu WA380,77.748542,Running,7.8,4.99,63.94,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.410821643286573,False,2026-09-01 10:27:27.749257420,late
T0000923,2026-03-12 08:29:00,EQX0003,Komatsu WA380,77.75095,Running,9.77,6.36,65.07,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.672955974842765,False,2026-09-01 10:27:27.749257420,late
T0000924,2026-03-13 14:22:00,EQX0003,Komatsu WA380,77.749338,Running,7.29,6.42,88.08,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,12.49221183800623,False,2026-09-01 10:27:27.749257420,late
T0000925,2026-03-14 08:05:00,EQX0003,Komatsu WA380,77.747731,Running,19.6,8.92,45.51,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.656950672645742,True,2026-09-01 10:27:27.749257420,late
T0000926,2026-03-15 15:51:00,EQX0003,Komatsu WA380,77.749582,Running,5.52,3.77,68.21,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.021220159151195,False,2026-09-01 10:27:27.749257420,late
T0000927,2026-03-16 16:22:00,EQX0003,Komatsu WA380,77.744456,Running,7.34,5.72,77.9,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.50874125874126,False,2026-09-01 10:27:27.749257420,late
T0000928,2026-03-17 10:03:00,EQX0003,Komatsu WA380,77.753044,Running,7.79,4.01,51.5,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.443890274314215,False,2026-09-01 10:27:27.749257420,late
T0000929,2026-03-18 12:22:00,EQX0003,Komatsu WA380,77.751708,Running,6.0,4.33,72.11,Service Due,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.713625866050808,False,2026-09-01 10:27:27.749257420,late
T0000930,2026-03-19 13:58:00,EQX0003,Komatsu WA380,77.655649,Running,5.48,3.89,71.01,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.089974293059125,False,2026-09-01 10:27:27.749257420,late
T0000931,2026-03-20 12:56:00,EQX0003,Komatsu WA380,77.748134,Running,8.36,6.66,79.68,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.26276276276276,False,2026-09-01 10:27:27.749257420,late
T0000932,2026-03-21 16:26:00,EQX0003,Komatsu WA380,77.74986,Running,6.55,4.21,64.33,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.439429928741092,False,2026-09-01 10:27:27.749257420,late
T0000933,2026-03-22 06:17:00,EQX0003,Komatsu WA380,77.747199,Running,9.65,7.12,73.78,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.77247191011236,False,2026-09-01 10:27:27.749257420,late
T0000934,2026-03-23 13:01:00,EQX0003,Komatsu WA380,77.75503,Running,4.93,1.66,33.73,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,24.92168674698795,False,2026-09-01 10:27:27.749257420,late
T0000935,2026-03-24 19:34:00,EQX0003,Komatsu WA380,77.749015,Off,1.94,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000936,2026-03-25 19:11:00,EQX0003,Komatsu WA380,77.751817,Off,1.47,0.54,37.07,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.72222222222222,False,2026-09-01 10:27:27.749257420,late
T0000937,2026-03-26 16:47:00,EQX0003,Komatsu WA380,77.748564,Running,12.03,7.61,63.23,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.356110381077528,False,2026-09-01 10:27:27.749257420,late
T0000938,2026-03-27 19:17:00,EQX0003,Komatsu WA380,77.746646,Off,4.14,0.31,7.49,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,74.32258064516128,False,2026-09-01 10:27:27.749257420,late
T0000939,2026-03-28 15:54:00,EQX0003,Komatsu WA380,77.756478,Off,2.23,0.67,29.86,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,23.46268656716418,False,2026-09-01 10:27:27.749257420,late
T0000940,2026-03-29 19:18:00,EQX0003,Komatsu WA380,77.752126,Running,5.91,5.2,87.96,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.225,False,2026-09-01 10:27:27.749257420,late
T0000941,2026-03-30 12:57:00,EQX0003,Komatsu WA380,77.747603,Running,9.25,6.33,68.41,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.80568720379147,False,2026-09-01 10:27:27.749257420,late
T0000942,2026-03-31 13:14:00,EQX0003,Komatsu WA380,77.751237,Off,1.43,1.43,100.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.95104895104896,False,2026-09-01 10:27:27.749257420,late
T0000943,2026-04-01 14:50:00,EQX0003,Komatsu WA380,77.751626,Running,11.54,8.0,69.33,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.1375,False,2026-09-01 10:27:27.749257420,late
T0000944,2026-04-02 15:28:00,EQX0003,Komatsu WA380,77.750621,Running,12.84,9.62,74.9,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.04054054054054,False,2026-09-01 10:27:27.749257420,late
T0000945,2026-04-03 16:37:00,EQX0003,Komatsu WA380,77.751421,Running,6.27,4.41,70.39,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.913832199546484,False,2026-09-01 10:27:27.749257420,late
T0000946,2026-04-04 17:02:00,EQX0003,Komatsu WA380,77.746441,Off,2.37,0.87,36.68,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.321839080459773,False,2026-09-01 10:27:27.749257420,late
T0000947,2026-04-05 09:15:00,EQX0003,Komatsu WA380,77.751295,Off,5.14,1.79,34.91,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,21.76536312849162,False,2026-09-01 10:27:27.749257420,late
T0000948,2026-04-06 15:59:00,EQX0003,Komatsu WA380,77.750877,Running,6.51,5.86,90.03,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.453924914675767,False,2026-09-01 10:27:27.749257420,late
T0000949,2026-04-07 19:03:00,EQX0003,Komatsu WA380,77.74586,Running,7.42,5.45,73.43,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,11.847706422018346,False,2026-09-01 10:27:27.749257420,late
T0000950,2026-04-08 09:20:00,EQX0003,Komatsu WA380,77.754472,Running,5.31,4.51,84.91,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,12.481152993348116,False,2026-09-01 10:27:27.749257420,late
T0000951,2026-04-09 18:37:00,EQX0003,Komatsu WA380,77.749494,Running,8.84,5.22,58.98,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.762452107279694,False,2026-09-01 10:27:27.749257420,late
T0000952,2026-04-10 10:08:00,EQX0003,Komatsu WA380,77.748648,Running,8.15,4.66,57.12,Service Due,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.027896995708154,False,2026-09-01 10:27:27.749257420,late
T0000953,2026-04-11 10:13:00,EQX0003,Komatsu WA380,77.748905,Running,9.43,6.34,67.22,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.73659305993691,False,2026-09-01 10:27:27.749257420,late
T0000954,2026-04-12 11:18:00,EQX0003,Komatsu WA380,77.753147,Off,1.7,0.81,47.46,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.358024691358022,False,2026-09-01 10:27:27.749257420,late
T0000955,2026-04-13 18:06:00,EQX0003,Komatsu WA380,77.751492,Off,2.37,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000956,2026-04-14 07:59:00,EQX0003,Komatsu WA380,77.752837,Running,6.16,3.27,53.03,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.730886850152904,False,2026-09-01 10:27:27.749257420,late
T0000957,2026-04-15 10:56:00,EQX0003,Komatsu WA380,77.749648,Off,1.51,0.48,31.76,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.895833333333332,False,2026-09-01 10:27:27.749257420,late
T0000958,2026-04-16 07:05:00,EQX0003,Komatsu WA380,77.74734,Running,6.98,5.46,78.19,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.30769230769231,False,2026-09-01 10:27:27.749257420,late
T0000959,2026-04-17 09:02:00,EQX0003,Komatsu WA380,77.748673,Running,12.39,9.61,77.58,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.880332986472425,False,2026-09-01 10:27:27.749257420,late
T0000960,2026-04-18 12:59:00,EQX0003,Komatsu WA380,77.751761,Off,2.59,1.15,44.21,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,23.81739130434783,False,2026-09-01 10:27:27.749257420,late
T0000961,2026-04-19 16:09:00,EQX0003,Komatsu WA380,77.746322,Off,3.19,0.25,7.93,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,52.48,False,2026-09-01 10:27:27.749257420,late
T0000962,2026-04-20 07:07:00,EQX0003,Komatsu WA380,77.753414,Running,8.55,7.48,87.49,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,12.439839572192511,False,2026-09-01 10:27:27.749257420,late
T0000963,2026-04-21 12:37:00,EQX0003,Komatsu WA380,77.748058,Running,9.74,6.82,70.02,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.95014662756598,False,2026-09-01 10:27:27.749257420,late
T0000964,2026-04-22 10:09:00,EQX0003,Komatsu WA380,77.753821,Running,9.73,8.76,90.02,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.72945205479452,False,2026-09-01 10:27:27.749257420,late
T0000965,2026-04-23 14:55:00,EQX0003,Komatsu WA380,77.750318,Off,0.86,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000966,2026-04-24 16:47:00,EQX0003,Komatsu WA380,77.750342,Off,1.19,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000967,2026-04-25 07:05:00,EQX0003,Komatsu WA380,77.747939,Off,2.61,0.96,37.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,18.08333333333333,False,2026-09-01 10:27:27.749257420,late
T0000968,2026-04-26 09:59:00,EQX0003,Komatsu WA380,77.753113,Running,5.89,1.82,30.87,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,26.467032967032967,False,2026-09-01 10:27:27.749257420,late
T0000969,2026-04-27 11:59:00,EQX0003,Komatsu WA380,77.754644,Running,10.37,6.29,60.68,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.082670906200317,False,2026-09-01 10:27:27.749257420,late
T0000970,2026-04-28 19:50:00,EQX0003,Komatsu WA380,77.749201,Running,7.5,7.2,95.98,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,11.381944444444445,False,2026-09-01 10:27:27.749257420,late
T0000971,2026-04-29 10:42:00,EQX0003,Komatsu WA380,77.750634,Running,6.36,4.61,72.48,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.71583514099783,False,2026-09-01 10:27:27.749257420,late
T0000972,2026-04-30 08:54:00,EQX0003,Komatsu WA380,77.748489,Running,6.91,4.02,58.11,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.641791044776124,False,2026-09-01 10:27:27.749257420,late
T0000973,2026-05-01 17:22:00,EQX0003,Komatsu WA380,77.749116,Running,7.34,4.61,62.85,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,16.219088937093275,False,2026-09-01 10:27:27.749257420,late
T0000974,2026-05-02 13:13:00,EQX0003,Komatsu WA380,77.749004,Running,9.81,8.47,86.32,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,15.331759149940968,False,2026-09-01 10:27:27.749257420,late
T0000975,2026-05-03 09:10:00,EQX0003,Komatsu WA380,77.752968,Running,13.37,9.92,74.2,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.549395161290324,False,2026-09-01 10:27:27.749257420,late
T0000976,2026-05-04 06:53:00,EQX0003,Komatsu WA380,77.75214,Running,9.52,7.42,77.95,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.2722371967655,False,2026-09-01 10:27:27.749257420,late
T0000977,2026-05-05 06:59:00,EQX0003,Komatsu WA380,77.750257,Running,8.68,6.94,79.93,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,17.644092219020173,False,2026-09-01 10:27:27.749257420,late
T0000978,2026-05-06 18:49:00,EQX0003,Komatsu WA380,77.749537,Running,10.09,8.38,83.01,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,14.155131264916466,False,2026-09-01 10:27:27.749257420,late
T0000979,2026-05-07 12:46:00,EQX0003,Komatsu WA380,77.749044,Off,4.38,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000980,2026-05-08 14:18:00,EQX0003,Komatsu WA380,77.753133,Running,10.56,7.96,75.39,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,13.0,False,2026-09-01 10:27:27.749257420,late
T0000981,2026-05-09 07:11:00,EQX0003,Komatsu WA380,77.751447,Off,2.26,0.88,38.88,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,20.670454545454547,False,2026-09-01 10:27:27.749257420,late
T0000982,2026-05-10 12:41:00,EQX0003,Komatsu WA380,77.208534,Off,2.36,0.0,0.0,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,,False,2026-09-01 10:27:27.749257420,late
T0000983,2026-05-11 17:56:00,EQX0003,Komatsu WA380,77.749994,Off,1.4,0.62,44.38,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,21.82258064516129,False,2026-09-01 10:27:27.749257420,late
T0000984,2026-05-12 14:27:00,EQX0003,Komatsu WA380,77.753461,Off,2.83,1.03,36.42,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,23.601941747572813,False,2026-09-01 10:27:27.749257420,late
T0000985,2026-05-13 18:18:00,EQX0003,Komatsu WA380,77.751387,Off,1.18,0.52,43.88,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,24.461538461538463,False,2026-09-01 10:27:27.749257420,late
T0000986,2026-05-14 15:17:00,EQX0003,Komatsu WA380,77.752916,Running,9.06,5.79,63.86,Good,RNT001331,Vendor 019,2026-08-30 03:40:44.365117753,2026-08-30 21:50:26.558061114,19.51986183074266,False,2026-09-01 10:27:27.749257420,late
